index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
1871;0.000295396190464;0.0747205541335;villages_01.shp;007;Taraf Manjali (OG);00030;KASANIYA;01;001962;;547457;villages_01.shp;1;JK;Jammu & Kashmir
1872;0.0002361538546;0.0623325650889;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547458;villages_01.shp;1;JK;Jammu & Kashmir
1873;0.000558593966332;0.20526532598;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547459;villages_01.shp;1;JK;Jammu & Kashmir
1874;0.000911625608799;0.204590336994;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547460;villages_01.shp;1;JK;Jammu & Kashmir
1875;7.14977183637e-05;0.038340152596;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547461;villages_01.shp;1;JK;Jammu & Kashmir
1876;0.000112447542759;0.0576278628938;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547462;villages_01.shp;1;JK;Jammu & Kashmir
1877;0.000199772611339;0.074122092438;villages_01.shp;007;Taraf Manjali (OG);00030;MANIKPUR;01;001962;;547463;villages_01.shp;1;JK;Jammu & Kashmir
1878;0.000225454026862;0.0618708265891;villages_01.shp;007;Taraf Manjali (OG);00030;CHANDRANAGAR;01;001962;;547464;villages_01.shp;1;JK;Jammu & Kashmir
1879;0.000103191371308;0.0573523518987;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547465;villages_01.shp;1;JK;Jammu & Kashmir
1880;0.000165552626401;0.0694235886187;villages_01.shp;007;Taraf Manjali (OG);00030;ARDAKUNRA;01;001962;;547466;villages_01.shp;1;JK;Jammu & Kashmir
1881;0.000492474082377;0.135193506597;villages_01.shp;007;Taraf Manjali (OG);00030;RISDI;01;001962;;547467;villages_01.shp;1;JK;Jammu & Kashmir
1882;0.000171772300379;0.0764757775441;villages_01.shp;007;Taraf Manjali (OG);00030;PF;01;001962;;547468;villages_01.shp;1;JK;Jammu & Kashmir
1883;0.000959147875728;0.268164708776;villages_01.shp;007;Taraf Manjali (OG);00030;JABGA RF;01;001962;;547469;villages_01.shp;1;JK;Jammu & Kashmir
1884;0.000591771834928;0.167482753241;villages_01.shp;007;Taraf Manjali (OG);00030;R F;01;001962;;547470;villages_01.shp;1;JK;Jammu & Kashmir
1885;0.000408445052271;0.0832044883722;villages_01.shp;007;Taraf Manjali (OG);00030;KOHARIYA;01;001962;;547471;villages_01.shp;1;JK;Jammu & Kashmir
1886;0.000457904885158;0.128683585192;villages_01.shp;007;Taraf Manjali (OG);00030;MONGRA;01;001962;;547472;villages_01.shp;1;JK;Jammu & Kashmir
1887;6.62094265846e-05;0.0361698263808;villages_01.shp;007;Taraf Manjali (OG);00030;KESALPUR;01;001962;;547473;villages_01.shp;1;JK;Jammu & Kashmir
1888;0.000486543443837;0.0992294374313;villages_01.shp;007;Taraf Manjali (OG);00030;RUMGARHA;01;001962;;547474;villages_01.shp;1;JK;Jammu & Kashmir
1889;0.000363229265251;0.0836958345849;villages_01.shp;007;Taraf Manjali (OG);00030;GAJARA;01;001962;;547475;villages_01.shp;1;JK;Jammu & Kashmir
1890;0.000658601275312;0.114759504045;villages_01.shp;007;Taraf Manjali (OG);00030;SUMEDHA;01;001962;;547476;villages_01.shp;1;JK;Jammu & Kashmir
1891;0.00078261200525;0.14546939866;villages_01.shp;007;Taraf Manjali (OG);00030;PARSABHANTA;01;001962;;547477;villages_01.shp;1;JK;Jammu & Kashmir
1892;0.000277927618462;0.102857940177;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547478;villages_01.shp;1;JK;Jammu & Kashmir
1893;0.000124496931897;0.0529122795226;villages_01.shp;007;Taraf Manjali (OG);00030;BADERIMURA;01;001962;;547479;villages_01.shp;1;JK;Jammu & Kashmir
1894;0.000256434751502;0.0665401650042;villages_01.shp;007;Taraf Manjali (OG);00030;SYAHI MURI;01;001962;;547480;villages_01.shp;1;JK;Jammu & Kashmir
1895;0.000287321434716;0.0734432801345;villages_01.shp;007;Taraf Manjali (OG);00030;SURAKACHHAR;01;001962;;547481;villages_01.shp;1;JK;Jammu & Kashmir
1896;0.000316370342399;0.0928447582718;villages_01.shp;007;Taraf Manjali (OG);00030;BALGI KHAR;01;001962;;547482;villages_01.shp;1;JK;Jammu & Kashmir
1897;0.000648964594172;0.120583639269;villages_01.shp;007;Taraf Manjali (OG);00030;BHARGAON;01;001962;;547483;villages_01.shp;1;JK;Jammu & Kashmir
1898;0.000348399845933;0.0831733246317;villages_01.shp;007;Taraf Manjali (OG);00030;JARAHADH;01;001962;;547484;villages_01.shp;1;JK;Jammu & Kashmir
1899;0.000200024397712;0.0909322837044;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547485;villages_01.shp;1;JK;Jammu & Kashmir
1900;0.00013180616407;0.0598436486714;villages_01.shp;007;Taraf Manjali (OG);00030;BHATHAURA;01;001962;;547486;villages_01.shp;1;JK;Jammu & Kashmir
1901;7.20873580168e-05;0.0375846372565;villages_01.shp;007;Taraf Manjali (OG);00030;RAMPAKHARA;01;001962;;547487;villages_01.shp;1;JK;Jammu & Kashmir
1902;0.000297260349656;0.0790578410989;villages_01.shp;007;Taraf Manjali (OG);00030;PONDIBAHAR;01;001962;;547488;villages_01.shp;1;JK;Jammu & Kashmir
