index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
4888;4.81177601521e-05;0.0324188763146;villages_06.shp;071;Chuharpur Mangalsingh (19);00363;CHUHARPUR;06;058281;;492225;villages_06.shp;6;HR;Haryana
4889;0.000173687288021;0.0651274887292;villages_06.shp;071;Sultanpur (255);00362;SULTANPUR;06;058042;;492226;villages_06.shp;6;HR;Haryana
4890;0.0102506833525;0.984057351182;villages_06.shp;071;Nagal Patti Milk (5);00363;JATANWALA;06;058267;;492227;villages_06.shp;6;HR;Haryana
4891;0.00107169167989;0.211216738843;villages_06.shp;071;Nagli (264);00362;BARI NAGLI;06;058066;;492228;villages_06.shp;6;HR;Haryana
4892;0.0001248294118;0.0599252187094;villages_06.shp;071;Parbholi (166);00362;PARBHAULI  MALIAN;06;058006;;492229;villages_06.shp;6;HR;Haryana
4893;0.000237113771306;0.0754235477228;villages_06.shp;071;Jamalpur (174);00361;BIR BALSUA;06;057751;;492230;villages_06.shp;6;HR;Haryana
4894;0.000265447135223;0.0691523423757;villages_06.shp;071;Jhinwar Heri (381);00361;JHINWARHERI;06;057900;;492231;villages_06.shp;6;HR;Haryana
4895;0.000100866669357;0.0416121917282;villages_06.shp;071;Garhi Sikandarah (186);00361;GARHI;06;057745;;492232;villages_06.shp;6;HR;Haryana
4896;0.000433657142671;0.084201452708;villages_06.shp;071;Topra (193);00361;TOPRA KALAN;06;057761;;492233;villages_06.shp;6;HR;Haryana
4897;0.000357680415852;0.09243154381;villages_06.shp;071;Khajuri (197);00361;KHAJURI;06;057783;;492234;villages_06.shp;6;HR;Haryana
4898;0.000147518816108;0.0972561777643;villages_06.shp;071;Hartan (168);00361;MAJRI;06;057753;;492235;villages_06.shp;6;HR;Haryana
4899;0.000699936265853;0.175413597973;villages_06.shp;070;Subga (217);00360;SABGA;06;057531;;492236;villages_06.shp;6;HR;Haryana
4900;0.000148353617542;0.0504431417484;villages_06.shp;071;Rampur Ranyan (144);00362;RAMPUR;06;057981;;492237;villages_06.shp;6;HR;Haryana
4901;0.000168790458144;0.0596139320959;villages_06.shp;071;Rathali (332);00362;RATHALI;06;057978;;492238;villages_06.shp;6;HR;Haryana
4902;0.000176194002085;0.0553537995607;villages_06.shp;071;Rajpur (333);00362;GALAURI;06;057977;;492239;villages_06.shp;6;HR;Haryana
4903;0.000752960634714;0.111399923604;villages_06.shp;074;Pakhana (Part)(48);00370;TIRAWARI;06;059028;;492240;villages_06.shp;6;HR;Haryana
4904;6.64742448897e-05;0.0426181919152;villages_06.shp;074;Galb Kheri (49);00370;GANGAR;06;059026;;492241;villages_06.shp;6;HR;Haryana
4905;4.50780711059e-05;0.0590942370884;villages_06.shp;074;Kamalpur Gadria (108);00371;TATARPUR;06;059151;;492242;villages_06.shp;6;HR;Haryana
4906;0.000130528979727;0.0473146352214;villages_06.shp;074;Sadiqpur (50);00370;TAKHANA;06;059025;;492243;villages_06.shp;6;HR;Haryana
